Movie_Name_EN,Movie_Name_CN,Date,Star,Comment,Like
My Sunshine,何以笙箫默,2015-05-03,2, 黄晓明演的什么鬼,1
My Sunshine,何以笙箫默,2015-05-03,1, 看这部电影我就觉得 恶心 可还是去电影院哭 妈蛋,1
My Sunshine,何以笙箫默,2015-05-03,1, 钟汉良不是我心中以琛的最佳人选，但是看完电视剧以后他就是何以琛～至于默笙～呵呵呵呵呵呵呵呵呵呵…,1
My Sunshine,何以笙箫默,2015-05-03,1, 浪费票钱,1
My Sunshine,何以笙箫默,2015-05-03,1, 從黃教主say hey那刻我就知道我看不下去了，中國在爛片的道路上漸行漸遠,1
My Sunshine,何以笙箫默,2015-05-03,1, 别用那个眼神儿瞅我，我他妈才没看！,1
My Sunshine,何以笙箫默,2015-05-03,1, 恶心到无以复加,1
My Sunshine,何以笙箫默,2015-05-03,1, 烂出水平烂出风采 一星给美极了的何穗,1
My Sunshine,何以笙箫默,2015-05-03,1, 找不出一个亮点～我呸～,1
My Sunshine,何以笙箫默,2015-05-03,2, 这部电影让我理解了什么叫做“杰克苏”,1
My Sunshine,何以笙箫默,2015-05-03,2, 好讨厌卖腐情节。,1
My Sunshine,何以笙箫默,2015-05-03,1, 一顆星都不想給怎麼辦,1
My Sunshine,何以笙箫默,2015-05-03,1, 烂的无法形容,1
My Sunshine,何以笙箫默,2015-05-03,1, 烂片，必须一星，反正我也不会去看，哈哈,1
My Sunshine,何以笙箫默,2015-05-03,1, 教主的小蜜桃鲜肉助理不错，玲珑剔透的，杨幂镜子里模仿黄晓明时演技有提升，还挺像的。,1
My Sunshine,何以笙箫默,2015-05-02,3, 还好吧，没有豆瓣上喷的那么烂，个人感觉比匆匆那年强得多。也可能是因为我看过足够烂的电视剧版何以，相比之下电影版还算可接受？还有为什么我一直认为教主演技不错的。。😳,1
My Sunshine,何以笙箫默,2015-05-02,1, 差评！就看了预告！一星给那些好听的插曲。。。,1
My Sunshine,何以笙箫默,2015-05-02,1, 还没给过零星呢，这次来爽一把，好吧，我承认，这片我压根没看。,1
My Sunshine,何以笙箫默,2015-05-02,3, 当mv看还可以，至少画面不错，但是谢依霖和杨幂在一起就是小时代的即视感,1
My Sunshine,何以笙箫默,2015-05-02,1, 没什么好说的。。。真的。。。就想哈哈哈哈哈哈哈！！太特么弱了！还我钟汉良,1
My Sunshine,何以笙箫默,2015-05-02,2, 没看过小说没看过电视剧直接看电影，感想就是好烂，羡慕赵默笙能拥有这样好运的人生。一星给颜值。,1
My Sunshine,何以笙箫默,2015-05-02,2, 不想黑这个什么鬼，实在欣赏无能，第一次在电影院看到一半想冲出去......颜好也不能这么折腾啊，镜头也是小时代即视感好嘛,1
My Sunshine,何以笙箫默,2015-05-02,4, 20150502看过，情节有些跳脱，幸亏我看过原著~~,1
My Sunshine,何以笙箫默,2015-05-02,2, 比我想象中的要好很多——这种超出预期的感觉很容易让人给出高分，意识到这之后，主动减了一星。,1
My Sunshine,何以笙箫默,2015-05-02,1, 很多时候我以为杨幂从小时代剧组穿越过来了，这是小时代5.0嘛,1
My Sunshine,何以笙箫默,2015-05-02,1, 屎都不如,1
My Sunshine,何以笙箫默,2015-05-02,1, 毛驴快别瞎说了 只配一星,1
My Sunshine,何以笙箫默,2015-05-02,1, 恨不能抽自己一个大嘴巴子，居然看这种片子。,1
My Sunshine,何以笙箫默,2015-05-02,1, 我是日了狗了才去看的这电影！无限负分！,1
My Sunshine,何以笙箫默,2015-05-02,1, 评论为各位省了电影票钱，快进都嫌难看,1
My Sunshine,何以笙箫默,2015-05-02,1, 负分滚,1
My Sunshine,何以笙箫默,2015-05-02,2, 大家给1星，我给2星够不够意思！,1
My Sunshine,何以笙箫默,2015-05-02,1, 个人感觉，其他不予评价，BABY感觉很不错。,1
My Sunshine,何以笙箫默,2015-05-02,1, 鬼知道我为神马来看介…,1
My Sunshine,何以笙箫默,2015-05-02,1, 蛋痛,1
My Sunshine,何以笙箫默,2015-05-02,2, 都没看完就走了不多说了，唯左耳可以与之一敌……,1
My Sunshine,何以笙箫默,2015-05-02,1, 我还没看，冲着导演用了杨幂给一星,1
My Sunshine,何以笙箫默,2015-05-02,1, 就将此片作为我“不用看就知道是烂片，不用吃就知道是大便”的第一部吧,1
My Sunshine,何以笙箫默,2015-05-02,2, 因为花了一块钱买的票才想着去看霸道总裁爱上我的脑残片喂。杨幂短发太丑。黄子韬农民工进场扭捏的不像样。全片进展快到都不敢相信。幸好只花了一块钱喂。,1
My Sunshine,何以笙箫默,2015-05-02,1, 没看，但我已经发说说抵制了，就是这样,1
My Sunshine,何以笙箫默,2015-05-02,1, 没去电影院 看的枪版真是太机智了 简直不能更烂了,1
My Sunshine,何以笙箫默,2015-05-02,3, 开场就跳戏小时代,1
My Sunshine,何以笙箫默,2015-05-02,2, 大概明白了导演和编剧的意思，但不足以让我给它合格的成绩。,1
My Sunshine,何以笙箫默,2015-05-02,2, 搞基那段几个意思？,1
My Sunshine,何以笙箫默,2015-05-02,3, 摄影不错,1
My Sunshine,何以笙箫默,2015-05-02,1, 我前天看赤道全场哈欠连天的时候我说还不如去看何以呢，结果昨天何以开场五分钟，我真心诚意的想为大家表演胸口碎大石之口吞那句话。赤道即便是剧情再差结局再烂全篇再无亮点，都比何以好一百倍——起码有张震崔始源余文乐的脸支撑全剧,1
My Sunshine,何以笙箫默,2015-05-02,1, 简直难看，整部电影毫无连贯性，完全不知道讲了些什么，简直毁原版的节奏，简直后悔，还没去看的千万别看，看起就想睡觉，把书也是毁了个彻底,1
My Sunshine,何以笙箫默,2015-05-02,5, 轻松愉快，比评分好看多了,1
My Sunshine,何以笙箫默,2015-05-02,3, 全场差不多坐满了都。刚开始真的太赶了，满满的小时代感，看着有点累。好吧，毕竟小说有那么长，只能各种浓缩，各种强弱得当。杨幂在大学时代演的好赞，大家都忍俊不禁。好多笑点，看着都蛮欢的。那段在医院的，纸片飞撒的那段，配上音乐，太唯美l,1
My Sunshine,何以笙箫默,2015-05-02,2, 什么是正能量？农民种好地，不为了钱用剧毒农药是正能量；工人干好活不为了挣钱偷工减料生产不合理零件造成车毁人亡是正能量；路边摊不只为挣钱黑心用地沟油是正能量；拍电影的知道什么是好电影即使做不到也努力做好，至少认真也是正能量。这个电影不好。我相信他们以后还是有机会做好的。,1
My Sunshine,何以笙箫默,2015-05-02,2, 电影院灯都不关......,1
My Sunshine,何以笙箫默,2015-05-02,1, 可以比電視劇更差的⋯真難⋯,1
My Sunshine,何以笙箫默,2015-05-02,1, 演的不知道什么鬼分分钟像恐怖片，喜剧杂乱，男女主演技太挫，杨幂演的太恶心，路转黑草泥马，黄晓明就更不吐槽了啊呸,1
My Sunshine,何以笙箫默,2015-05-02,1, 比電視劇還難看，關鍵是我還都看了,1
My Sunshine,何以笙箫默,2015-05-02,1, 猎奇成功，没想到拍的比电视剧还烂，内地电影为了圈钱也是诚意满满，看过小说和电视剧都没看懂影片的逻辑也是醉了。我家大幂幂和教主的演技还是那么萌萌哒，看他们哭全场都笑了。。。。。。,1
My Sunshine,何以笙箫默,2015-05-02,1, 垃圾电影看过就输了,1
My Sunshine,何以笙箫默,2015-05-02,5, 还不错，搞笑,1
My Sunshine,何以笙箫默,2015-05-02,4, 都大家乐一乐，轻松养眼，歌曲好听，有些黑子真是吹毛求疵，特别是有好多人连看都没看就打一分，为黑而黑，也是醉了,1
My Sunshine,何以笙箫默,2015-05-02,4, 因为我没看过小说和电视剧，所以觉得还好。电视剧热播的时候，为了配合大众口味，会在学校的公众平台推送钟汉良，和他经典的壁咚。所以还是有一些了解。电影里，我个人觉得，黄晓明没有演出何以琛的霸道。这个是真的。,1
My Sunshine,何以笙箫默,2015-05-02,2, 完全是拼接出来赶排糊弄观众骗钱的,1
My Sunshine,何以笙箫默,2015-05-02,5, u r my sunshine,1
My Sunshine,何以笙箫默,2015-05-02,3, 带着满满失望去看，反而比我想象中要好一点,1
My Sunshine,何以笙箫默,2015-05-02,1, 没看也一星,1
My Sunshine,何以笙箫默,2015-05-02,1, 先摆个一星在这里，等下了再到网上看（机智的我,1
My Sunshine,何以笙箫默,2015-05-02,3, 配乐一分。服装和剧情各一分。豆瓣的分低得好可怕。,1
My Sunshine,何以笙箫默,2015-05-02,1, 教主说我是疯了的时候不好意思实在没憋住哈哈哈哈狂笑,1
My Sunshine,何以笙箫默,2015-05-02,1, 正在youtube上看⋯⋯看了17分钟⋯⋯实在看不下去。能把顾漫的何以拍成这种乱七八糟大杂烩的所谓电影，也是 深深的醉了。,1
My Sunshine,何以笙箫默,2015-05-02,1, 看完才发现，原来自己是一个耐心极好的受虐狂。,1
My Sunshine,何以笙箫默,2015-05-02,1, 我就是想打个一星，既然没有负星的话。谁看谁瞎，不看,1
My Sunshine,何以笙箫默,2015-05-02,1, 如果这部剧不叫这个名字，也许还不会被吐槽到体无完肤。堆砌大段原著台词就可以称为翻拍么？一个眼神中时刻写满怨恨的会让默笙独自黯然回家的以琛。一个会对以琛呛声躲开以琛触碰的默笙。各种咚制服诱惑泡泡浴就是爱了么？至少我只看到“圈钱”“圈粉”，以及这个充斥着赤裸裸欲望的时代。,1
My Sunshine,何以笙箫默,2015-05-02,1, 一星给大为好了，只有他看起来最顺眼,1
My Sunshine,何以笙箫默,2015-05-02,1, 狗血狗血狗血。。。好吧，我老了！！！,1
My Sunshine,何以笙箫默,2015-05-02,1, 看到豆瓣都是一颗星我就放心了！哈哈哈，幸好我是看完念念转到旁边影厅看了十分钟,1
My Sunshine,何以笙箫默,2015-05-02,1, 这种片子真的是脏了我的眼睛，全他妈是泪,1
My Sunshine,何以笙箫默,2015-05-02,1, 烂!,1
My Sunshine,何以笙箫默,2015-05-02,2, 虽然没有看过原著小说和电视剧，但也能理解导演想靠着本片的名气来拍电影圈钱的良苦用心，只是这部电影拍的也太对付了点，完全没有节操可言，混乱的剧情，矫情的对白，崩溃的演技和烂俗的画面，实在让人找不出本片的一丝优点，黄晓明和杨幂这一次靠着颜值来骗了钱，其实也是在透支了观众对他们的期望值,1
My Sunshine,何以笙箫默,2015-05-02,1, 看完何以。。真心觉得小时代是部好电影,1
My Sunshine,何以笙箫默,2015-05-01,3, 没看过电视的估计不知道他们在说什么吧…,1
My Sunshine,何以笙箫默,2015-05-01,1, 我只想说能打负分吗 这都是些什么鬼！！？？？,1
My Sunshine,何以笙箫默,2015-05-01,1, 一颗星给wuli韬韬 努力把青岛普通话说好的韬韬真是让人感动 哈哈哈,1
My Sunshine,何以笙箫默,2015-05-01,1, 谁看谁傻逼，呵呵。票房还过亿了，证明现在傻逼真多。,1
My Sunshine,何以笙箫默,2015-05-01,1, 一群神经病吧,1
My Sunshine,何以笙箫默,2015-05-01,1, 没看过我还是打一星。杨幂不愧烂片之王。,1
My Sunshine,何以笙箫默,2015-05-01,1, 真的还不如电视剧，再也不黑唐嫣的演技了，起码比杨幂要强。,1
My Sunshine,何以笙箫默,2015-05-01,1, 为什么不能负分滚粗,1
My Sunshine,何以笙箫默,2015-05-01,1, 睡着了  ,1
My Sunshine,何以笙箫默,2015-05-01,2, 相比较而言我还是更喜欢面瘫唐嫣版的…,1
My Sunshine,何以笙箫默,2015-05-01,2, 15年到目前为止看过的最烂的一部戏。。一星给电影，一星给佟大为。,1
My Sunshine,何以笙箫默,2015-05-01,1, 电影版比电视剧版有钱，可是何以琛怎么才开个尼桑！！！你有木有搞错？,1
My Sunshine,何以笙箫默,2015-05-01,1, 狗日的烂片啊 拍出来才是“丢死人了”,1
My Sunshine,何以笙箫默,2015-05-01,1, 就是这么任性～,1
My Sunshine,何以笙箫默,2015-05-01,1, 片名就是个屎。不是故意黑，这句话来源于既然琴瑟起，何以笙箫默。是有含义的，那这里的含义是屁呢，就是两人的名字吗？要不要这么无耻，就不能按照规矩来办事吗？,1
My Sunshine,何以笙箫默,2015-05-01,1, 给配乐1星吧。没了。,1
My Sunshine,何以笙箫默,2015-05-01,1, 刷新烂片下限,1
My Sunshine,何以笙箫默,2015-05-01,1, 太一般了,1
My Sunshine,何以笙箫默,2015-05-01,1, 真的是一部能让我从头吐槽到尾的“好片”呀！一会儿小时代一会儿上海滩再一会儿合伙人真的蛮酷的。ฅ⁽͑ ˚̀ ˙̭ ˚́ ⁾̉ฅ,1
My Sunshine,何以笙箫默,2015-05-01,1, 什么鬼,1
My Sunshine,何以笙箫默,2015-05-01,1, 呵呵，我是在网上看的枪版，这种电影就没必要到电影院贡献票房了,1
My Sunshine,何以笙箫默,2015-05-01,1, 说那么多废话有什么用，这是中国。电影有明星就够了，照样赚钱，否则这么多年的青春白卖了？！,1
My Sunshine,何以笙箫默,2015-05-01,1, 全程笑点hhh,1
My Sunshine,何以笙箫默,2015-05-01,1, 黄晓明时刻装帅。受不了,1
My Sunshine,何以笙箫默,2015-05-01,1, 烂！,1
My Sunshine,何以笙箫默,2015-05-01,1, 一星都多！,1
My Sunshine,何以笙箫默,2015-05-01,1, 何穗的配音跟个妖精一样,1
My Sunshine,何以笙箫默,2015-05-01,1, 电影行业的悲哀,1
My Sunshine,何以笙箫默,2015-05-01,1, ………………………………………………,1
My Sunshine,何以笙箫默,2015-05-01,2, 架空实际的剧情，硬邦邦的对白，什么青春回忆。不能动人，因为假，因为空洞，并没有注入真情。,1
My Sunshine,何以笙箫默,2015-05-01,1, 日了狗了,1
My Sunshine,何以笙箫默,2015-05-01,1, L型烂片已成定局，水军走好不送,1
My Sunshine,何以笙箫默,2015-05-01,1, 对待黄晓明、杨幂、ab主演的任何电影，不看并打一星是人类最后的良知。,1
My Sunshine,何以笙箫默,2015-05-01,1, 能不能一颗都不给。真的无力吐槽啊！看过的最烂爱情片。,1
My Sunshine,何以笙箫默,2015-05-01,1, 插曲《默》五分，电影负分。,1
My Sunshine,何以笙箫默,2015-05-01,1, 。。。教主一转脸 丑瞎我的眼,1
My Sunshine,何以笙箫默,2015-05-01,1, 不会去看！,1
My Sunshine,何以笙箫默,2015-05-01,1, 真是浪费电影票。,1
My Sunshine,何以笙箫默,2015-05-01,1, 呃……好尴尬。。豆瓣有负分吗？,1
My Sunshine,何以笙箫默,2015-05-01,1, 其实我没看过，就是有点难过。《闯入者》那么好的电影，目前累计的票房才九十多万，而这个什么默一天就是六千多万。评分奇低，票房又奇高。,1
My Sunshine,何以笙箫默,2015-05-01,1, 本来她说还挺好看的，结果个个都差评，我没去看，是一种幸运。,1
My Sunshine,何以笙箫默,2015-05-01,2, 实在是挺弱的演技，老是想要笑场。。。,1
My Sunshine,何以笙箫默,2015-05-01,1, 因为这部烂片，《闯入者》拍片少得可怜，所以我不看也给一星！,1
My Sunshine,何以笙箫默,2015-05-01,1, 我其实没看 但我就是想打一星,1
My Sunshine,何以笙箫默,2015-05-01,1, 有杨幂的电影，垃圾中的垃圾！,1
My Sunshine,何以笙箫默,2015-05-01,1, 谢谢再见,1
My Sunshine,何以笙箫默,2015-05-01,1, 我发誓真的是疯了  才会去看这个剧……哎  悔的惨不忍睹,1
My Sunshine,何以笙箫默,2015-05-01,2," 看大家吐槽那么欢乐我就刷了个枪，请问这是个看谁比谁演的更烂的比赛吗？负演技奖杯颁给教主和函数，一人一座谁也别抢。作为一个没看过小说也没看过剧的""土老帽""，完全不理解这种恶俗的故事是怎么有的粉丝，我大概是真的老了。",1
My Sunshine,何以笙箫默,2015-05-01,3," 真是受不了,这些水军打了一分,死命的贬低还要在后面加一句,不会去看这部电影,哈哈哈,水军,你们的脑子在哪里啊,看都没看过就过来给差评.看到这部电影没上映时就有一大堆水军给差评,拜托你们水也水的有经验一点啊,我路人都看不下去了其他二星到五星都只有百分之几,一星差评却有百分之55之多,傻子都看出",1
My Sunshine,何以笙箫默,2015-05-01,1, 最近吃的第二坨屎，黄晓明只会装逼，杨幂一脸弱智。,1
My Sunshine,何以笙箫默,2015-05-01,1, 一颗星给佟大为和那英那首歌,1
My Sunshine,何以笙箫默,2015-05-01,1, 嘿没看过给一星就是这么任性。其实我觉得顾漫写的就差啊【求何以琛粉不喷】，小说没剧情生硬世界不管怎么大我转角都能碰到他这种事情真是太恶心了。电视剧不喜欢电影没看但觉得肯定不会喜欢。以及，黄晓明怎么看怎么没气质不是钟汉良粉但是觉得电视剧里钟汉良还不错呀。,1
My Sunshine,何以笙箫默,2015-05-01,1, 五一长假一定要配合枪版观看，各种欢乐，秒杀富春和小时代。导演之一是黄教主的团队经纪人。。。。。。。,1
My Sunshine,何以笙箫默,2015-05-01,1, 你特么还我电影票的钱,1
My Sunshine,何以笙箫默,2015-05-01,1, 烂片中的烂片，应该能拿15年之最,1
My Sunshine,何以笙箫默,2015-05-01,1, 我也无力吐槽，我心疼钱$_$,1
My Sunshine,何以笙箫默,2015-05-01,1, 需要一缸爆米花,1
My Sunshine,何以笙箫默,2015-05-01,1, 唯一的亮点是幂幂的妈突然变脸，演技精湛呀,1
My Sunshine,何以笙箫默,2015-05-01,1, 黄晓明，你是要把《中国合伙人》的演技全部败光吗？？？,1
My Sunshine,何以笙箫默,2015-05-01,1, 其实我只看了预告，然后决定不要去电影院花这个钱…豆瓣首页都是一星也是神，估计年度烂片前十没跑了…,1
My Sunshine,何以笙箫默,2015-05-01,1, 天雷滚滚,1
My Sunshine,何以笙箫默,2015-05-01,1, 这种电影就像屎，不用吃就知道很臭，不用看就知道很难看了。我觉得我都可以去当演员了。,1
My Sunshine,何以笙箫默,2015-05-01,1, 真的是烂啊，奈何朋友想看。期间不停看时间，真的是最没耐心的一次。,1
My Sunshine,何以笙箫默,2015-05-01,1, 谁看谁傻逼。,1
My Sunshine,何以笙箫默,2015-05-01,1, 日了狗了，一星给李荣浩,1
My Sunshine,何以笙箫默,2015-05-01,2, 黄教主从头哭到尾简直不忍直视🙈🙈🙈🙈🙈🙈,1
My Sunshine,何以笙箫默,2015-05-01,1, 我是来看影评的 好精彩哈哈,1
My Sunshine,何以笙箫默,2015-05-01,2, 再一次证明了自己真心对黄晓明欣赏不来，看着看着就觉得...恶！,1
My Sunshine,何以笙箫默,2015-05-01,2, 矫情,1
My Sunshine,何以笙箫默,2015-05-01,4, 甩电视剧几条街，绝对不是烂片！当我眼圈微微泛泪的时候旁边的妹子已经抽噎了。推荐原著党看看，没那么糟,1
My Sunshine,何以笙箫默,2015-05-01,1, 不能更差了。有没有半颗心啊，送一颗心，我心疼啊！,1
My Sunshine,何以笙箫默,2015-05-01,1, 看了你会发现钟汉良、唐嫣演的是真心好啊！我都不想吐槽了，就像看了个电视版的超长片花，而且还是山寨的。,1
My Sunshine,何以笙箫默,2015-05-01,1, 垃圾,1
My Sunshine,何以笙箫默,2015-05-01,4, 从这部影片的形成而言，更像是一种互相圆梦的实践结果，黄晓明帮黄斌实现导演梦，而黄斌作为经纪人，则把心目中最想展现给大众的艺人形象，投射到银幕之中，经纪人有一项重要工作就是给旗下艺人做形象定位。,1
My Sunshine,何以笙箫默,2015-05-01,1, 烂片继续降分吧,1
My Sunshine,何以笙箫默,2015-05-01,1, 一星给秘密,1
My Sunshine,何以笙箫默,2015-05-01,1, 拍的什么乱七八糟的！从头崩到尾！跟北京纽约有的一拼！,1
My Sunshine,何以笙箫默,2015-05-01,1, 支持这种圈钱的电影就是在用劣币驱逐良币,1
My Sunshine,何以笙箫默,2015-05-01,1, 态度问题,2
My Sunshine,何以笙箫默,2015-05-01,1, 有些人看电影是为了精彩纷呈的剧情，有些人看电影是为了气势磅礴的场面，有些人看电影是为了意境深远的配乐，有些人看电影是为了轰天动地的特效，还有些人看电影就是为了纯粹去看电影。我，就是纯粹去看Angelababy的。,1
My Sunshine,何以笙箫默,2015-05-01,1, 要是最低分可以给负的 我真的不会给星的 ,2
My Sunshine,何以笙箫默,2015-05-01,1, 其实我想打半颗星的……给谢依霖。剧情实在吐槽无力。只是在黄教主的身上我不时的看到某只天蝎的影子。,1
My Sunshine,何以笙箫默,2015-05-01,1, 明星阵容和精华桥段拯救了缘分的故事，偶然的照片知道我们曾相遇。所以黄子韬到底是不是黄教主男宠？,1
My Sunshine,何以笙箫默,2015-05-01,1, 没看过。,1
My Sunshine,何以笙箫默,2015-05-01,1, 看了这么多电影 第一次想写一下吐槽  前几天看左耳我都忍住了 看完何以实在不能忍！！！虽然小说很玛丽苏 但是这个玛丽苏文还是有它动情的地方的 七年前的赵是阳光 七年后的她面对何以琛是相接近却又不敢接近的诺诺的爱 她绝对不会理直气壮地跟何以琛直视 还有杨幂能配音吗,1
My Sunshine,何以笙箫默,2015-05-01,2, 抱着看烂片的心情去的 结果没有令我失望 它就是部烂片 几个片断生硬地拼凑在一起 没看过书的人还要百度一下才看得懂 幂幂真的不适合短发天了噜 虽然有些点也很配合地笑了 拍摄的手法跟小时代也太像了…,1
My Sunshine,何以笙箫默,2015-05-01,1, 就一个问题，这是电影吗？,1
My Sunshine,何以笙箫默,2015-05-01,2, 一直在出戏。还是书好看，顾漫以文笔为佳，不是情节出彩的类型，改编出来一般。,1
My Sunshine,何以笙箫默,2015-05-01,1, 没看但是也很想打个分,1
My Sunshine,何以笙箫默,2015-05-01,5, 😃我喜欢就行不管别人怎么看,1
My Sunshine,何以笙箫默,2015-05-01,2, 这些人的爱情落脚到哪里，根本找不到它现实的摸样是什么，过度浪漫，过度矫情，人物灯光真是让人不敢恭维…,1
My Sunshine,何以笙箫默,2015-05-01,2, 一星给在后排看到教主装逼时候猛然笑场的女士,1
My Sunshine,何以笙箫默,2015-05-01,1, 来凑个热闹吧,1
My Sunshine,何以笙箫默,2015-05-01,1, 烂的不想接了。,1
My Sunshine,何以笙箫默,2015-05-01,1, 未看，直接给。,1
My Sunshine,何以笙箫默,2015-05-01,1, 是滤镜的特技～是特技的滤镜～～,1
My Sunshine,何以笙箫默,2015-05-01,1, 这部小说，这部电视剧，这部电影，我真的是够了！,1
My Sunshine,何以笙箫默,2015-05-01,1, 一星给杨幂学何以琛，看着比黄晓明顺眼多了啊,1
My Sunshine,何以笙箫默,2015-05-01,1, 没有杨幂镜子前面强行破解教主装逼那段我肯定早就走了,1
My Sunshine,何以笙箫默,2015-05-01,1, 基友很想看，就陪他去了，这还是我的第777部电影，都不能有好的回忆了。,1
My Sunshine,何以笙箫默,2015-05-01,1, 给高晓松的一颗星,1
My Sunshine,何以笙箫默,2015-05-01,1, 演技太差..,1
My Sunshine,何以笙箫默,2015-05-01,5, 么么哒，演技棒，颜值高，大幂幂I LOVE YOU蜜蜂是你的后盾！,1
My Sunshine,何以笙箫默,2015-05-01,5, 自己的第一部院线电影,1
My Sunshine,何以笙箫默,2015-05-01,4, 觉得挺好的，旁边情侣一直夸杨幂，全场笑点不断，结束的时候同学一直说挺好看，今天准备再去看一次，票房顶起,1
My Sunshine,何以笙箫默,2015-05-01,1, 打光黄得要恶心死，演技渣得笑声不断。还好花的是特价票，能忍到电影结束才走，我是良心朋友！ps:陈冲牛逼！镇住电影的感觉！,1
My Sunshine,何以笙箫默,2015-05-01,1, 一个字烂两个字好烂,1
My Sunshine,何以笙箫默,2015-05-01,1, 看预告给一星，不谢。,1
My Sunshine,何以笙箫默,2015-05-01,3, 书看过几遍，电影还好，存粹是为了怀念,1
My Sunshine,何以笙箫默,2015-05-01,1, 这节奏 这镜头 也是醉了！,1
My Sunshine,何以笙箫默,2015-05-01,1, 这是MV吧 教主一脸“劳资就是屌劳资就是帅劳资就是霸道”简直让人分分钟闹太套了,1
My Sunshine,何以笙箫默,2015-05-01,2," you are not my sunshine , my fucking sunshine",1
My Sunshine,何以笙箫默,2015-05-01,2, 小说很棒的。。。电影云里雾里QAQ。。。小段子拼起来的,1
My Sunshine,何以笙箫默,2015-05-01,1, 黄晓明疯了，杨幂疯了，参演的所有演员都疯了。看过的观众都被这部电影如此之差吓傻了。0,1
My Sunshine,何以笙箫默,2015-05-01,4, 冲着有情人终成兄妹去看的，没想到AB戏份那么少/话说除了教主和大幂幂外其他人戏份貌似都不多啊。就一部简单的爱情片来说电影本身还不错，越简单越快乐，拿得起放得下，基本上至始至终就是两个人的故事，没有乱七八糟的情感纠缠这点最棒，大概也是最还原书的地方，至于亮点，电影院看观众反应就知道了,1
My Sunshine,何以笙箫默,2015-05-01,1, 天呐 是个搞笑片,1
My Sunshine,何以笙箫默,2015-05-01,1, 一定要去电影院看！,1
My Sunshine,何以笙箫默,2015-05-01,1, fq的日常,1
My Sunshine,何以笙箫默,2015-05-01,3, 摄影、服装、音乐都不错，还是baby最好~,1
My Sunshine,何以笙箫默,2015-05-01,1, 什么鬼,1
My Sunshine,何以笙箫默,2015-04-30,1, 烂片！不看想想都能知道~~对了，豆瓣可以负分差评吗？对了，终于从3.9分到3.6分，我放心了。,1
My Sunshine,何以笙箫默,2015-04-30,1, 一星给黄子韬，全场小姑娘尖叫我也是长知识啊。,1
My Sunshine,何以笙箫默,2015-04-30,2, 将就能看，陈冲演得最好,1
My Sunshine,何以笙箫默,2015-04-30,1, 两个就知道炒作的烂片大王！！！,1
My Sunshine,何以笙箫默,2015-04-30,1, 整部剧就像想是读了一遍有声小说，2主角不走心的念完了台词而已。特别是一些经典的台词，观众根本没有代入感。还有那跳跃的剧情，如果没有看过小说和剧版，就算是脑洞大开也没法脑补的，差评！,1
My Sunshine,何以笙箫默,2015-04-30,2, 小时代之中国合伙人如何破处完成第一次的故事。,1
My Sunshine,何以笙箫默,2015-04-30,1, 没补过原著，看的莫名其妙。,1
My Sunshine,何以笙箫默,2015-04-30,2, 故事太散，结局太淡，光太文艺，终于可以和小时代媲美了，恭喜黄晓明找到了适合他的角色,1
My Sunshine,何以笙箫默,2015-04-30,1, 2015.4.30，国贸奥纳，Sally。我看的真的不是小时代嘛？！.......,1
My Sunshine,何以笙箫默,2015-04-30,1, 刷新了国产电影烂片里的下限   真正的“丢死人了”！ 一部给我钱我都不想再看的烂片！演员毫无演技  不愧是烂片女王杨幂的又一烂作。刚拍就播 诚意可想而知  对所有演员好感度都挥一挥衣袖。。。这么没演技还在电影圈 脸皮也够厚的。。。,1
My Sunshine,何以笙箫默,2015-04-30,1, 没看，所以，你们懂得,1
My Sunshine,何以笙箫默,2015-04-30,1, 你无法想象的差，太差！一个耍帅男不停的耍帅，一个木纳女不知在演什么东东，电影播放中有不少中途离场的人，不停看手机的更是不胜枚举，手残买了这场电影的票，真心不值得！,1
My Sunshine,何以笙箫默,2015-04-30,1, 看的点映，槽点满满，真希望有个B站字幕模式和大家一起吐槽。顺便一提，看完这部，我觉得小时代可以打2星了,1
My Sunshine,何以笙箫默,2015-04-30,1, 拍的细碎，节奏太快而人物感情线又太多，从电影里很难看出何以玫爱着以琛很难看得出默笙和何以玫的友情，感觉什么都交代一点结果哪个也没演完整。杨幂好像一直在念台词，什么感觉都没有…,1
My Sunshine,何以笙箫默,2015-04-30,1, 这是一部能够把同期的《左耳》、杨幂之前演的《小时代》都衬托得相当出彩的片子。,1
My Sunshine,何以笙箫默,2015-04-30,1, 太装逼 太做作 我怎么会看浪费时间看这种电影 ,1
My Sunshine,何以笙箫默,2015-04-30,5, 因为TAO,1
My Sunshine,何以笙箫默,2015-04-30,1, 日了狗了！！！,1
My Sunshine,何以笙箫默,2015-04-30,1, 公司福利去看的，也算是为了工作去了解的中国电影，但无论内容形式还是演员，肤浅如此已经是没什么可说了。不过空了两个小时不用焦虑工作，也还是要谢谢老板……,1
My Sunshine,何以笙箫默,2015-04-30,1, 真不是水军。真的要愤怒了。,1
My Sunshine,何以笙箫默,2015-04-30,1, 做活动8元一张电影票才看的，看一半就后悔了，真的不值这个价,1
My Sunshine,何以笙箫默,2015-04-30,1, 人送的票，纯属浪费时间。,1
My Sunshine,何以笙箫默,2015-04-30,1, 看了何以电影版  才觉得小时代真好看呀  强烈建议豆瓣退出负分选项,1
